ID_Pedido,Data_Compra,Cliente_ID,Produto,Categoria,Quantidade,Preco_Unitario,Total_Venda,Status_Entrega,Metodo_Pagamento,Avaliacao,Review_Texto,Sentimento,Fidelidade_Meses,Tipo_Contrato,Servico_Entrega,Fatura_Mensal,Churn,Estado,Idade,Genero,Mes_Compra,Ano_Compra,Valor_Medio_Pedido,Review_Limpo,Sentimento_Num
11288,2023-08-21,17,Notebook Dell Inspiron,Eletrônicos,1,4429.22,4429.22,Entregue,Cartão Crédito,4.0,"Chegou antes do prazo, muito feliz com a aquisição. Atendimento correto.",positivo,36,Anual,Normal,110.72,Sim,SP,44,M,8,2023,3866.8587500000003,chegou antes do prazo muito feliz com a aquisicao atendimento correto,1
11289,2023-04-01,195,"Monitor 27"" Samsung",Informática,2,1943.96,3887.92,Entregue,Cartão Crédito,5.0,Funciona perfeitamente com meu computador. Atendimento correto.,positivo,18,Anual,Expresso,116.91,Sim,RJ,25,F,4,2023,3455.722727272727,funciona perfeitamente com meu computador atendimento correto,1
11290,2023-11-29,244,samsung Galaxy S23,Eletrônicos,2,5537.75,11075.5,Entregue,Cartão Crédito,2.0,"Produto veio com defeito, estou muito decepcionado. Com certeza compraria novamente.",negativo,3,Mensal,Expresso,111.14,Não,DF,25,M,11,2023,4945.704285714286,produto veio com defeito estou muito decepcionado com certeza compraria novamente,0
11291,2024-02-18,5,Sofá 3 Lugares,Móveis,1,3078.36,3078.36,Entregue,Cartão Crédito,5.0,Recomendo para todos.,positivo,1,Mensal,Expresso,125.97,Não,BA,24,F,2,2024,3435.451111111111,recomendo para todos,1
11292,2023-12-03,43,Impressora Multifuncional,Informática,3,785.15,2355.45,Pendente,Cartão Crédito,,,negativo,48,Dois anos,Normal,69.99,Não,RJ,49,F,12,2023,1756.598,,0
11293,2023-01-03,223,Micro-ondas Panasonic,Eletrodomésticos,3,788.04,2364.12,Entregue,Cartão Crédito,3.0,Consumo de energia muito alto.,negativo,1,Mensal,Normal,121.83,Não,SP,18,M,1,2023,3849.29,consumo de energia muito alto,0
11296,2024-03-27,471,Samsung Galaxy S23,Eletrônicos,1,5687.16,5687.16,Entregue,PIX,1.0,"Produto de baixa qualidade, não recomendo. Com certeza compraria novamente.",negativo,18,Dois anos,Normal,110.37,Não,MG,45,F,3,2024,6629.838000000001,produto de baixa qualidade nao recomendo com certeza compraria novamente,0
11297,2024-01-26,109,Sofá 3 Lugares,Móveis,2,2743.41,5486.82,Entregue,PIX,5.0,Cor exatamente como na foto. Excelente!,positivo,36,Dois anos,Normal,163.47,Não,SP,26,M,1,2024,3399.7339999999995,cor exatamente como na foto excelente,1
11298,2023-05-22,244,Fone Sony WH-1000XM5,Eletrônicos,1,2164.27,2164.27,Entregue,Cartão Crédito,2.0,"Atendimento péssimo, não resolveram meu problema.",negativo,3,Mensal,Expresso,111.14,Não,DF,25,M,5,2023,4945.704285714286,atendimento pessimo nao resolveram meu problema,0
11299,2024-06-13,474,Notebook Dell Inspiron,Eletrônicos,2,3936.01,7872.02,Entregue,Cartão Crédito,2.0,"Produto veio com defeito, estou muito decepcionado. Chegou bem embalado.",negativo,24,Dois anos,Expresso,118.46,Não,DF,26,F,6,2024,4638.8425,produto veio com defeito estou muito decepcionado chegou bem embalado,0
11300,2023-06-27,474,Fone Sony WH-1000XM5,Eletrônicos,2,2399.16,4798.32,Entregue,Cartão Crédito,4.0,Atendimento excelente e produto de alta qualidade. Excelente!,positivo,24,Dois anos,Expresso,118.46,Não,DF,26,F,6,2023,4638.8425,atendimento excelente e produto de alta qualidade excelente,1
11301,2024-01-30,289,Ar Condicionado 9000BTU,Eletrodomésticos,1,2393.38,2393.38,Entregue,Cartão Crédito,5.0,"Funciona silenciosamente, não atrapalha.",positivo,36,Anual,Expresso,120.98,Não,SP,37,F,1,2024,15973.94625,funciona silenciosamente nao atrapalha,1
11302,2024-01-13,92,Teclado Mecânico Logitech,Informática,1,665.64,665.64,Entregue,Cartão Crédito,4.0,Ótimo custo-benefício para o que oferece. Chegou bem embalado.,positivo,18,Dois anos,Normal,103.63,Não,RJ,68,F,1,2024,3039.058,otimo custobeneficio para o que oferece chegou bem embalado,1
11303,2023-03-16,493,Nintendo Switch,Eletrônicos,1,2686.01,2686.01,Entregue,Cartão Débito,3.0,"Anúncio enganoso, características diferentes do real.",negativo,3,Mensal,Normal,148.76,Não,PR,40,M,3,2023,5022.535,anuncio enganoso caracteristicas diferentes do real,0
11304,2024-06-13,74,Mesa de Jantar 6 Lugares,Móveis,3,1708.65,5125.950000000001,Entregue,Cartão Crédito,3.0,Dimensões incorretas. Atendimento correto.,negativo,18,Dois anos,Normal,96.44,Sim,RJ,51,M,6,2024,3887.0828571428574,dimensoes incorretas atendimento correto,0
11305,2023-05-06,365,Estante de Livros,Móveis,1,971.34,971.34,Entregue,Cartão Crédito,1.0,"Material frágil, risco de quebra. Entrega dentro do prazo.",negativo,6,Anual,Normal,138.51,Sim,RJ,55,F,5,2023,1988.9739999999997,material fragil risco de quebra entrega dentro do prazo,0
11306,2023-09-02,476,Notebook Dell Inspiron,Eletrônicos,1,3997.23,3997.23,Entregue,Cartão Débito,5.0,"Exatamente como anunciado, recomendo! Recomendo muito!",positivo,1,Anual,Normal,133.64,Não,SC,46,M,9,2023,2854.3599999999997,exatamente como anunciado recomendo recomendo muito,1
11307,2023-07-18,84,Fogão 5 Bocas Electrolux,Eletrodomésticos,1,2425.22,2425.22,Entregue,Cartão Crédito,2.0,Dimensões diferentes do anunciado.,negativo,1,Mensal,Normal,198.19,Não,PR,69,M,7,2023,2358.3433333333332,dimensoes diferentes do anunciado,0
11308,2024-03-26,291,Estante de Livros,Móveis,3,823.93,2471.79,Entregue,Cartão Crédito,1.0,Peças com defeito na fabricação. Entrega dentro do prazo.,negativo,18,Anual,Normal,115.04,Não,RJ,39,F,3,2024,4195.91,pecas com defeito na fabricacao entrega dentro do prazo,0
11309,2024-06-12,200,Ar Condicionado 9000BTU,Eletrodomésticos,2,2000.28,4000.56,Entregue,PIX,1.0,Produto chegou amassado/arranhado. Excelente!,negativo,6,Mensal,Normal,134.34,Não,RS,46,M,6,2024,5710.215,produto chegou amassadoarranhado excelente,0
11310,2023-04-29,170,"Monitor 27"" Samsung",Informática,3,2153.93,6461.789999999999,Entregue,Cartão Crédito,5.0,Produto durável e confiável. Chegou bem embalado.,positivo,6,Mensal,Expresso,162.66,Sim,DF,35,M,4,2023,5527.6,produto duravel e confiavel chegou bem embalado,1
11311,2023-12-21,379,"Smart TV 55"" LG",Eletrônicos,3,3276.08,9828.24,Entregue,Cartão Crédito,5.0,Produto durável e com ótimo desempenho. Com certeza compraria novamente.,positivo,48,Anual,Expresso,144.7,Sim,SC,35,F,12,2023,3338.19125,produto duravel e com otimo desempenho com certeza compraria novamente,1
11312,2023-05-27,353,Cama Box Casal,Móveis,1,1918.03,1918.03,Entregue,Cartão Crédito,4.0,Chegou bem embalado e sem danos.,positivo,24,Dois anos,Normal,104.74,Não,SC,22,F,5,2023,24658.84111111111,chegou bem embalado e sem danos,1
11313,2024-05-22,257,Cama Box Casal,Móveis,1,1964.74,1964.74,Entregue,Cartão Crédito,2.0,Conforto abaixo do esperado.,negativo,1,Mensal,Expresso,118.6,Não,SP,37,M,5,2024,2742.175,conforto abaixo do esperado,0
11314,2023-04-19,28,iPad Air,Eletrônicos,1,5193.18,5193.18,Entregue,Cartão Débito,5.0,"Produto de excelente qualidade, superou minhas expectativas! Entrega dentro do prazo.",positivo,12,Anual,Expresso,156.51,Não,PR,35,M,4,2023,4296.01475,produto de excelente qualidade superou minhas expectativas entrega dentro do prazo,1
11315,2023-01-27,119,Estante de Livros,Móveis,1,773.06,773.06,Entregue,Cartão Crédito,4.0,Material durável e de boa procedência.,positivo,24,Anual,Normal,109.48,Sim,SC,49,F,1,2023,1368.9099999999999,material duravel e de boa procedencia,1
11316,2023-10-28,175,Máquina de Lavar Samsung,Eletrodomésticos,3,3382.71,10148.130000000001,Entregue,Cartão Crédito,4.0,Design moderno e elegante para minha casa. Com certeza compraria novamente.,positivo,3,Mensal,Normal,222.48,Não,RJ,45,F,10,2023,5268.26,design moderno e elegante para minha casa com certeza compraria novamente,1
11317,2023-06-15,315,Máquina de Lavar Samsung,Eletrodomésticos,1,3664.15,3664.15,Pendente,Cartão Crédito,,,negativo,24,Anual,Normal,124.35,Não,RJ,21,M,6,2023,149733.285,,0
11318,2024-04-27,497,Mesa de Jantar 6 Lugares,Móveis,1,1806.46,1806.46,Entregue,Cartão Crédito,4.0,Chegou bem embalado e sem danos.,positivo,12,Anual,Expresso,57.48,Não,SP,61,M,4,2024,3382.7425000000003,chegou bem embalado e sem danos,1
11319,2024-04-06,16,Micro-ondas Panasonic,Eletrodomésticos,1,753.19,753.19,Entregue,Cartão Crédito,2.0,Consumo de energia muito alto.,negativo,36,Dois anos,Normal,104.76,Não,RS,61,M,4,2024,2418.2000000000003,consumo de energia muito alto,0
11320,2023-05-21,402,SSD 1TB Kingston,Informática,1,572.84,572.84,Entregue,Cartão Crédito,2.0,"Material frágil, quebrou facilmente.",negativo,18,Dois anos,Normal,88.51,Não,SP,20,F,5,2023,18681.78909090909,material fragil quebrou facilmente,0
11321,2024-06-22,117,Mouse Gamer Razer,Informática,2,469.0,938.0,Pendente,Cartão Débito,,,negativo,18,Anual,Economico,162.45,Não,DF,67,F,6,2024,2375.0,,0
11322,2023-03-31,482,"Monitor 27"" samsung",Informática,1,1821.75,1821.75,Entregue,Cartão Crédito,2.0,Veio com peças faltando na embalagem.,negativo,6,Mensal,Expresso,78.57,Sim,BA,34,M,3,2023,3399.025,veio com pecas faltando na embalagem,0
11323,2023-09-03,96,Ar Condicionado 9000BTU,Eletrodomésticos,2,2000.94,4001.88,Entregue,Cartão Débito,2.0,Péssimo acabamento.,negativo,3,Mensal,Normal,109.5,Não,BA,66,F,9,2023,2638.236666666667,pessimo acabamento,0
11324,2024-03-17,339,"Monitor 27"" Samsung",Informática,1,1919.86,1919.86,Entregue,Cartão Débito,4.0,Melhorou muito minha produtividade.,positivo,12,Dois anos,Normal,74.42,Não,MG,22,F,3,2024,4510.978888888889,melhorou muito minha produtividade,1
11325,2024-05-31,396,Máquina de Lavar samsung,Eletrodomésticos,1,3789.41,3789.41,Entregue,Cartão Crédito,1.0,Dimensões diferentes do anunciado.,negativo,3,Mensal,Economico,122.9,Não,BA,33,F,5,2024,5211.571666666667,dimensoes diferentes do anunciado,0
11326,2024-02-04,409,Smartwatch Apple Watch,Eletrônicos,2,3693.02,7386.04,Entregue,PIX,3.0,"Anúncio enganoso, características diferentes do real.",negativo,6,Mensal,Normal,143.76,Não,PR,37,F,2,2024,4420.805,anuncio enganoso caracteristicas diferentes do real,0
11327,2023-03-20,38,Notebook Dell Inspiron,Eletrônicos,1,4934.04,4934.04,Entregue,Cartão Débito,4.0,"Vale cada centavo, recomendo muito. Recomendo muito!",positivo,1,Mensal,Expresso,82.33,Sim,SC,33,M,3,2023,1946.1266666666668,vale cada centavo recomendo muito recomendo muito,1
11329,2023-03-12,402,Micro-ondas Panasonic,Eletrodomésticos,1,896.84,896.84,Entregue,Cartão Débito,5.0,Instalação fácil e rápida. Excelente!,positivo,18,Dois anos,Normal,88.51,Não,SP,20,F,3,2023,18681.78909090909,instalacao facil e rapida excelente,1
11330,2023-05-10,379,"Monitor 27"" Samsung",Informática,1,1933.49,1933.49,Entregue,Cartão Crédito,5.0,Melhorou muito minha produtividade.,positivo,48,Anual,Expresso,144.7,Sim,SC,35,F,5,2023,3338.19125,melhorou muito minha produtividade,1
11331,2024-05-19,185,iPad Air,Eletrônicos,1,6037.87,6037.87,Pendente,PIX,,,negativo,12,Anual,Expresso,93.18,Não,SC,56,M,5,2024,2798.97,,0
11332,2024-01-17,3,Caixa de Som JBL,Eletrônicos,1,961.56,961.56,Entregue,Cartão Crédito,5.0,"Tecnologia de ponta, não me arrependi.",positivo,3,Mensal,Normal,50.0,Sim,MG,59,M,1,2024,3118.055,tecnologia de ponta nao me arrependi,1
11333,2024-02-01,185,Mesa de Jantar 6 Lugares,Móveis,1,1443.71,1443.71,Entregue,Cartão Crédito,3.0,Dimensões incorretas. Chegou bem embalado.,negativo,12,Anual,Expresso,93.18,Não,SC,56,M,2,2024,2798.97,dimensoes incorretas chegou bem embalado,0
11334,2023-10-15,53,"Smart TV 55"" LG",Eletrônicos,1,2974.24,2974.24,Entregue,Cartão Crédito,4.0,"Funciona perfeitamente, muito satisfeito com a compra.",positivo,60,Anual,Normal,99.92,Não,PR,29,M,10,2023,6303.431111111111,funciona perfeitamente muito satisfeito com a compra,1
11335,2024-04-03,96,Webcam Logitech C920,Informática,1,638.65,638.65,Entregue,Cartão Crédito,2.0,Aquecimento excessivo durante o uso. Recomendo muito!,negativo,3,Mensal,Normal,109.5,Não,BA,66,F,4,2024,2638.236666666667,aquecimento excessivo durante o uso recomendo muito,0
11336,2023-04-12,286,Geladeira Brastemp,Eletrodomésticos,2,4413.36,8826.72,Pendente,Cartão Crédito,,,negativo,6,Anual,Expresso,139.69,Sim,DF,25,F,4,2023,6614.218333333333,,0
11337,2023-05-21,209,iPad Air,Eletrônicos,1,6703.19,6703.19,Entregue,Cartão Crédito,5.0,"Tecnologia de ponta, não me arrependi. Com certeza compraria novamente.",positivo,48,Dois anos,Normal,92.9,Não,RJ,41,M,5,2023,3103.738,tecnologia de ponta nao me arrependi com certeza compraria novamente,1
11338,2024-01-31,46,Mouse Gamer Razer,Informática,2,437.63,875.26,Entregue,Cartão Débito,4.0,Melhorou muito minha produtividade. Atendimento correto.,positivo,3,Mensal,Normal,224.88,Sim,PR,53,M,1,2024,1927.4033333333334,melhorou muito minha produtividade atendimento correto,1
11339,2023-03-18,48,Máquina de Lavar Samsung,Eletrodomésticos,2,3514.52,7029.04,Entregue,PIX,5.0,Design moderno e elegante para minha casa.,positivo,1,Mensal,Economico,186.39,Sim,RJ,52,F,3,2023,2123.986,design moderno e elegante para minha casa,1
11340,2024-05-23,402,Teclado Mecânico Logictech,Informática,3,59977.0,179931.0,Entregue,Cartão Crédito,5.0,Compatível com todos os sistemas que testei. Entrega dentro do prazo.,positivo,18,Dois anos,Normal,88.51,Não,SP,20,F,5,2024,18681.78909090909,compativel com todos os sistemas que testei entrega dentro do prazo,1
11341,2023-05-02,198,iPhone 15 Pro,Eletrônicos,1,9564.23,9564.23,Entregue,PIX,4.0,Melhor custo-benefício do mercado. Atendimento correto.,positivo,60,Dois anos,Expresso,89.0,Não,MG,21,F,5,2023,5882.128,melhor custobeneficio do mercado atendimento correto,1
11342,2023-02-25,212,"Monitor 27"" Samsung",Informática,3,1624.6,4873.799999999999,Entregue,Cartão Débito,1.0,Suporte técnico inexistente.,negativo,18,Dois anos,Expresso,80.45,Sim,DF,54,F,2,2023,4890.73,suporte tecnico inexistente,0
11343,2023-03-19,44,Cama Box Casal,Móveis,2,1683.95,3367.9,Entregue,Cartão Crédito,2.0,Conforto abaixo do esperado.,negativo,18,Dois anos,Normal,91.64,Não,BA,22,F,3,2023,4816.06,conforto abaixo do esperado,0
11344,2023-10-31,464,Smartwatch Apple Watch,Eletrônicos,2,3732.47,7464.94,Pendente,Cartão Crédito,,,negativo,1,Mensal,Economico,126.1,Não,RS,49,M,10,2023,4844.1033333333335,,0
11345,2023-09-10,267,playstation 5,Eletrônicos,2,4580.75,9161.5,Entregue,Cartão Crédito,2.0,"Atendimento péssimo, não resolveram meu problema. Chegou bem embalado.",negativo,6,Anual,Normal,150.99,Não,PR,37,F,9,2023,5628.568333333334,atendimento pessimo nao resolveram meu problema chegou bem embalado,0
11346,2023-01-01,195,PlayStation 5,Eletrônicos,1,4842.49,4842.49,Entregue,PIX,1.0,"Produto de baixa qualidade, não recomendo. Chegou bem embalado.",negativo,18,Anual,Expresso,116.91,Sim,RJ,25,F,1,2023,3455.722727272727,produto de baixa qualidade nao recomendo chegou bem embalado,0
11347,2023-05-08,138,Caixa de Som JBL,Eletrônicos,1,1007.39,1007.39,Pendente,Cartão Crédito,,,negativo,24,Anual,Normal,140.45,Sim,RS,62,M,5,2023,2193.7599999999998,,0
11348,2023-01-30,253,"Smart TV 55"" lg",Eletrônicos,1,3417.66,3417.66,Entregue,PIX,1.0,Assistência técnica não atendeu minhas expectativas. Chegou bem embalado.,negativo,3,Mensal,Normal,162.35,Sim,DF,20,M,1,2023,3314.2940000000003,assistencia tecnica nao atendeu minhas expectativas chegou bem embalado,0
11349,2023-10-07,86,Webcam Logitech C920,Informática,1,627.99,627.99,Entregue,Cartão Crédito,5.0,Compatível com todos os sistemas que testei. Excelente!,positivo,36,Anual,Normal,54.24,Sim,RJ,55,F,10,2023,3370.4083333333333,compativel com todos os sistemas que testei excelente,1
11350,2023-03-09,216,Caixa de Som JBL,Eletrônicos,1,837.75,837.75,Entregue,Cartão Crédito,2.0,Assistência técnica não atendeu minhas expectativas. Chegou bem embalado.,negativo,6,Mensal,Normal,160.06,Não,PR,66,F,3,2023,3489.8059999999996,assistencia tecnica nao atendeu minhas expectativas chegou bem embalado,0
11351,2023-06-28,401,Notebook Dell Inspiron,Eletrônicos,1,4154.3,4154.3,Entregue,Cartão Crédito,4.0,Atendimento excelente e produto de alta qualidade. Atendimento correto.,positivo,6,Mensal,Expresso,135.27,Não,PR,20,M,6,2023,2379.108,atendimento excelente e produto de alta qualidade atendimento correto,1
11352,2023-07-21,129,Smartwatch Apple Watch,Eletrônicos,2,4306.97,8613.94,Entregue,Cartão Crédito,5.0,"Produto de excelente qualidade, superou minhas expectativas!",positivo,1,Mensal,Expresso,141.0,Não,MG,56,F,7,2023,6125.2266666666665,produto de excelente qualidade superou minhas expectativas,1
11353,2023-12-04,321,Impressora Multifuncional,Informática,2,919.08,1838.16,Entregue,Cartão Crédito,4.0,Qualidade superior ao esperado.,positivo,18,Anual,Normal,91.68,Não,RS,61,F,12,2023,4018.2,qualidade superior ao esperado,1
11355,2023-03-16,55,"Smart TV 55"" LG",Eletrônicos,1,3366.13,3366.13,Entregue,PIX,1.0,"Atendimento péssimo, não resolveram meu problema. Chegou bem embalado.",negativo,6,Anual,Normal,111.87,Não,DF,69,F,3,2023,6765.575999999999,atendimento pessimo nao resolveram meu problema chegou bem embalado,0
11356,2023-07-18,4,"Monitor 27"" Samsung",Informática,1,1720.25,1720.25,Entregue,PIX,3.0,Funcionalidades limitadas pelo preço cobrado. Recomendo muito!,negativo,48,Anual,Expresso,148.51,Não,RS,69,F,7,2023,4196.70875,funcionalidades limitadas pelo preco cobrado recomendo muito,0
11357,2024-02-27,431,Máquina de Lavar samsung,Eletrodomésticos,1,3112.94,3112.94,Pendente,PIX,,,negativo,18,Anual,Normal,87.45,Não,BA,42,M,2,2024,2522.7799999999997,,0
11358,2024-02-20,412,Teclado Mecânico Logitech,Informática,1,695.54,695.54,Entregue,Cartão Crédito,1.0,Suporte técnico inexistente.,negativo,12,Anual,Normal,97.25,Sim,SP,29,M,2,2024,3501.838888888889,suporte tecnico inexistente,0
11359,2024-02-23,172,Webcam Logitech C920,Informática,3,567.58,1702.7400000000002,Entregue,PIX,4.0,Produto durável e confiável. Chegou bem embalado.,positivo,3,Anual,Expresso,134.37,Não,SC,45,F,2,2024,7268.04,produto duravel e confiavel chegou bem embalado,1
11360,2023-01-14,422,Micro-ondas Panasonic,Eletrodomésticos,2,895.29,1790.58,Pendente,Cartão Crédito,,,negativo,1,Anual,Expresso,151.09,Sim,SC,22,M,1,2023,1339.1766666666665,,0
11361,2023-10-22,70,Caixa de Som JBL,Eletrônicos,1,865.79,865.79,Entregue,Cartão Crédito,3.0,"Péssima experiência, vou pedir reembolso. Com certeza compraria novamente.",negativo,1,Mensal,Normal,209.07,Não,DF,64,M,10,2023,2346.2033333333334,pessima experiencia vou pedir reembolso com certeza compraria novamente,0
11362,2023-06-08,309,Sofá 3 Lugares,Móveis,1,2835.27,2835.27,Pendente,Cartão Crédito,,,negativo,1,Mensal,Economico,142.59,Sim,PR,66,F,6,2023,4716.36,,0
11363,2023-01-22,246,Teclado Mecânico Logitech,Informática,1,747.99,747.99,Pendente,Cartão Crédito,,,negativo,3,Mensal,Normal,119.73,Sim,RJ,67,M,1,2023,3742.024,,0
11364,2023-09-24,494,"Monitor 27"" Samsung",Informática,1,1969.98,1969.98,Entregue,Cartão Crédito,5.0,Qualidade superior ao esperado. Com certeza compraria novamente.,positivo,3,Mensal,Economico,113.61,Sim,SP,45,F,9,2023,1923.631666666667,qualidade superior ao esperado com certeza compraria novamente,1
11365,2023-01-21,150,Cama Box Casal,Móveis,2,2164.51,4329.02,Entregue,Cartão Débito,4.0,Cor exatamente como na foto. Com certeza compraria novamente.,positivo,6,Mensal,Economico,187.51,Não,RS,59,F,1,2023,5439.7875,cor exatamente como na foto com certeza compraria novamente,1
11366,2023-11-24,325,Impressora Multifuncional,Informática,2,768.25,1536.5,Entregue,Cartão Débito,5.0,"Periférico de alta qualidade, muito eficiente.",positivo,6,Mensal,Normal,194.41,Não,RJ,65,M,11,2023,4418.928571428572,periferico de alta qualidade muito eficiente,1
11367,2023-08-07,401,Smartwatch Apple Watch,Eletrônicos,1,3641.82,3641.82,Entregue,Cartão Crédito,3.0,Produto quebrou em poucos dias de uso. Excelente!,negativo,6,Mensal,Expresso,135.27,Não,PR,20,M,8,2023,2379.108,produto quebrou em poucos dias de uso excelente,0
11368,2023-08-08,193,Fone Sony WH-1000XM5,Eletrônicos,3,2189.83,6569.49,Entregue,Cartão Débito,5.0,"Funciona perfeitamente, muito satisfeito com a compra. Atendimento correto.",positivo,6,Anual,Normal,124.44,Não,SC,37,M,8,2023,4936.255999999999,funciona perfeitamente muito satisfeito com a compra atendimento correto,1
11369,2023-01-08,403,"Monitor 27"" Samsung",Informática,1,1909.95,1909.95,Cancelado,Cartão Crédito,,,negativo,12,Anual,Economico,127.68,Não,RJ,21,F,1,2023,4819.101428571428,,0
11370,2023-12-12,59,Fogão 5 Bocas Electrolux,Eletrodomésticos,1,228118.0,228118.0,Entregue,Cartão Crédito,5.0,Funcionalidades extras muito úteis. Excelente!,positivo,1,Mensal,Expresso,172.36,Sim,PR,55,F,12,2023,33018.075,funcionalidades extras muito uteis excelente,1
11371,2024-02-23,304,Geladeira Brastemp,Eletrodomésticos,1,3944.26,3944.26,Entregue,PIX,5.0,Design moderno e elegante para minha casa.,positivo,24,Anual,Normal,123.44,Sim,PR,20,F,2,2024,3065.967142857143,design moderno e elegante para minha casa,1
11372,2024-04-12,350,Mesa de Jantar 6 Lugares,Móveis,2,1695.68,3391.36,Entregue,Cartão Crédito,4.0,Conforto excelente para uso diário.,positivo,12,Anual,Normal,137.51,Sim,RS,63,F,4,2024,3849.885,conforto excelente para uso diario,1
11373,2023-10-17,14,Cama Box Casal,Móveis,1,1808.43,1808.43,Entregue,PIX,3.0,Produto instável após montagem. Recomendo muito!,negativo,3,Mensal,Expresso,181.37,Não,SP,69,F,10,2023,4406.941666666667,produto instavel apos montagem recomendo muito,0
11374,2024-01-24,483,Sofá 3 Lugares,Móveis,1,2782.25,2782.25,Entregue,Cartão Crédito,3.0,Montagem extremamente complicada. Atendimento correto.,negativo,60,Anual,Normal,94.08,Sim,SP,65,F,1,2024,159649.73545454544,montagem extremamente complicada atendimento correto,0
11375,2023-06-22,225,Cadeira Gamer,Móveis,1,1359.98,1359.98,Entregue,Cartão Débito,2.0,Montagem extremamente complicada. Atendimento correto.,negativo,60,Dois anos,Expresso,89.04,Não,SC,31,F,6,2023,5680.991,montagem extremamente complicada atendimento correto,0
11376,2024-05-17,426,Sofá 3 Lugares,Móveis,1,3392.6,3392.6,Entregue,Cartão Crédito,4.0,Design moderno e confortável. Atendimento correto.,positivo,6,Anual,Economico,97.41,Não,RJ,38,M,5,2024,3270.528888888889,design moderno e confortavel atendimento correto,1
11377,2024-03-14,420,Cadeira Gamer,Móveis,3,1309.01,3927.0299999999997,Entregue,Cartão Crédito,1.0,Montagem extremamente complicada. Recomendo muito!,negativo,1,Anual,Economico,183.17,Não,MG,26,M,3,2024,3620.08,montagem extremamente complicada recomendo muito,0
11378,2023-09-15,210,Ar Condicionado 9000BTU,Eletrodomésticos,1,2258.36,2258.36,Entregue,Cartão Débito,1.0,Material de baixa qualidade. Chegou bem embalado.,negativo,24,Dois anos,Normal,110.03,Não,PR,21,M,9,2023,1879.934,material de baixa qualidade chegou bem embalado,0
11379,2023-10-01,72,Micro-ondas Panasonic,Eletrodomésticos,1,695.06,695.06,Entregue,Cartão Débito,4.0,Eletrodoméstico eficiente e econômico. Atendimento correto.,positivo,1,Mensal,Normal,161.15,Não,MG,40,F,10,2023,2876.358888888889,eletrodomestico eficiente e economico atendimento correto,1
11381,2023-10-07,79,Sofá 3 Lugares,Móveis,1,3080.1,3080.1,Entregue,Cartão Crédito,1.0,Cor diferente do anunciado. Entrega dentro do prazo.,negativo,12,Dois anos,Normal,128.07,Não,MG,64,M,10,2023,4448.94,cor diferente do anunciado entrega dentro do prazo,0
11382,2023-04-26,405,"Monitor 27"" Samsumg",Informática,1,1959.88,1959.88,Entregue,Cartão Crédito,4.0,Produto durável e confiável. Chegou bem embalado.,positivo,12,Anual,Economico,132.62,Não,BA,21,F,4,2023,1439.9933333333336,produto duravel e confiavel chegou bem embalado,1
11383,2023-12-08,230,Máquina de Lavar Samsung,Eletrodomésticos,1,3141.74,3141.74,Entregue,Cartão Débito,2.0,Produto chegou amassado/arranhado. Com certeza compraria novamente.,negativo,6,Mensal,Normal,152.16,Sim,SC,19,F,12,2023,3143.656,produto chegou amassadoarranhado com certeza compraria novamente,0
11384,2023-08-10,299,"Monitor 27"" Samsung",Informática,2,2015.46,4030.92,Entregue,Cartão Crédito,1.0,Aquecimento excessivo durante o uso. Com certeza compraria novamente.,negativo,12,Anual,Normal,131.65,Não,MG,59,F,8,2023,2891.228888888889,aquecimento excessivo durante o uso com certeza compraria novamente,0
11385,2023-01-18,260,Sofá 3 Lugares,Móveis,1,3222.2,3222.2,Entregue,Boleto,4.0,Material durável e de boa procedência. Chegou bem embalado.,positivo,6,Mensal,Expresso,79.57,Não,RS,46,F,1,2023,2582.4116666666664,material duravel e de boa procedencia chegou bem embalado,1
11386,2023-01-27,279,Samsung Galaxy S23,Eletrônicos,3,6079.68,18239.04,Entregue,Cartão Crédito,3.0,"Produto veio com defeito, estou muito decepcionado. Entrega dentro do prazo.",negativo,18,Anual,Expresso,161.92,Não,DF,68,F,1,2023,94233.375,produto veio com defeito estou muito decepcionado entrega dentro do prazo,0
11387,2024-01-18,496,Mouse Gamer Razer,Informática,2,554.17,1108.34,Entregue,PIX,1.0,Veio com peças faltando na embalagem.,negativo,3,Mensal,Normal,205.53,Sim,SP,69,F,1,2024,3198.931666666667,veio com pecas faltando na embalagem,0
11388,2023-01-28,459,Cadeira Gamer,Móveis,2,1274.56,2549.12,Entregue,Cartão Crédito,4.0,Cor exatamente como na foto. Excelente!,positivo,18,Dois anos,Expresso,95.27,Não,PR,38,F,1,2023,3031.5699999999997,cor exatamente como na foto excelente,1
11389,2023-02-10,305,Micro-ondas Panasonic,Eletrodomésticos,1,689.38,689.38,Entregue,Cartão Crédito,4.0,Design moderno e elegante para minha casa. Chegou bem embalado.,positivo,18,Anual,Expresso,104.46,Não,SC,64,M,2,2023,3155.6428571428573,design moderno e elegante para minha casa chegou bem embalado,1
11390,2023-02-15,56,Mesa de Jantar 6 Lugares,Móveis,1,1632.14,1632.14,Entregue,Cartão Crédito,5.0,Chegou bem embalado e sem danos. Excelente!,positivo,18,Anual,Normal,101.61,Não,MG,38,F,2,2023,3591.1135714285715,chegou bem embalado e sem danos excelente,1
